# id X Y type ready_time pair_id
1 10.0 7.54 D 576 0
2 19.4 16.76 D 327 0
3 7.31 14.46 D 618 0
4 0.29 15.75 D 517 0
5 6.71 6.02 D 85 0
6 4.99 17.58 D 793 0
7 9.16 9.16 D 1099 0
8 3.53 5.99 DL 0 6
9 19.97 2.25 D 992 0
10 14.07 1.63 D 128 0
11 12.23 12.37 D 903 0
12 5.25 10.26 DL 0 5
13 11.6 5.99 D 483 0
14 16.45 10.85 D 727 0
15 12.43 7.45 P 0 6
16 11.19 10.32 D 104 0
17 9.89 14.2 D 990 0
18 4.08 8.35 D 403 0
19 13.07 2.11 D 622 0
20 2.43 13.56 D 759 0
21 9.97 10.28 DL 0 3
22 19.64 10.78 D 486 0
23 7.1 0.35 D 129 0
24 9.73 17.73 DL 0 1
25 3.12 2.28 D 231 0
26 19.61 9.3 D 702 0
27 19.43 6.0 D 983 0
28 18.93 7.65 D 735 0
29 18.48 16.25 D 161 0
30 6.24 17.02 D 259 0
31 15.05 16.36 DL 0 2
32 4.32 3.97 D 841 0
33 5.28 6.33 D 17 0
34 7.83 5.31 DL 0 4
35 3.62 10.1 D 1112 0
36 11.93 9.02 D 354 0
37 8.75 7.57 D 50 0
38 11.79 16.68 D 1021 0
39 16.26 18.01 D 1014 0
40 19.81 19.76 DL 0 10
41 17.91 3.12 D 848 0
42 0.02 6.73 D 813 0
43 15.22 10.61 D 513 0
44 7.03 3.15 D 1104 0
45 8.58 1.87 D 127 0
46 0.91 12.73 D 266 0
47 2.15 1.21 D 917 0
48 8.58 13.65 DL 0 9
49 9.57 8.03 D 225 0
50 17.52 11.55 D 928 0
51 15.68 8.57 D 34 0
52 17.98 18.35 D 648 0
53 5.58 8.94 D 991 0
54 16.42 14.29 DL 0 7
55 13.97 7.68 D 807 0
56 4.63 19.4 D 857 0
57 14.61 12.37 D 740 0
58 6.5 10.42 D 211 0
59 3.01 2.68 D 730 0
60 17.75 9.12 D 265 0
61 3.51 9.73 P 0 1
62 2.33 18.86 D 6 0
63 16.3 0.69 D 665 0
64 14.04 17.75 D 923 0
65 9.49 6.47 D 452 0
66 11.54 8.62 D 1105 0
67 16.62 10.36 D 333 0
68 10.84 18.89 D 577 0
69 1.11 6.0 P 0 2
70 10.52 16.58 D 984 0
71 15.65 13.99 D 98 0
72 11.8 2.75 D 24 0
73 16.68 18.47 D 964 0
74 18.09 15.01 D 709 0
75 12.1 7.04 D 810 0
76 17.05 12.3 D 373 0
77 3.55 10.71 P 0 7
78 1.4 6.36 P 0 9
79 14.06 3.87 P 0 3
80 14.83 2.39 D 323 0
81 6.17 18.74 P 0 8
82 13.71 7.91 D 337 0
83 16.23 13.55 P 0 4
84 16.44 6.86 D 83 0
85 16.46 9.07 P 0 5
86 8.29 13.97 D 917 0
87 7.87 14.49 D 872 0
88 1.52 3.82 D 486 0
89 4.47 0.13 DL 0 8
90 18.13 7.95 D 705 0
91 11.96 1.86 D 841 0
92 5.71 14.11 D 454 0
93 12.53 0.33 D 441 0
94 15.67 2.19 D 527 0
95 1.49 6.44 D 256 0
96 7.42 12.98 D 497 0
97 1.29 3.79 P 0 10
98 12.21 7.86 D 590 0
99 3.48 8.92 D 992 0
100 15.9 0.21 D 822 0
