# id X Y type ready_time pair_id
1 7.34 18.05 D 40 0
2 0.16 13.62 D 83 0
3 7.07 10.7 D 84 0
4 12.7 4.43 D 5 0
5 7.26 1.48 D 50 0
6 4.93 6.6 D 144 0
7 1.0 3.46 D 205 0
8 10.28 6.3 D 69 0
9 10.64 2.28 P 0 1
10 8.12 0.53 D 180 0
11 1.63 14.14 D 69 0
12 13.82 1.51 D 209 0
13 13.91 16.41 D 1 0
14 1.83 17.33 P 0 10
15 19.93 10.53 D 134 0
16 18.38 2.92 D 99 0
17 17.58 16.16 D 209 0
18 10.66 17.82 D 75 0
19 12.18 5.26 D 163 0
20 4.84 9.36 D 195 0
21 12.26 5.39 D 109 0
22 6.78 3.85 D 172 0
23 0.59 12.69 D 208 0
24 15.8 11.61 P 0 8
25 4.14 16.45 D 80 0
26 14.8 16.86 D 30 0
27 14.39 10.0 D 32 0
28 7.91 8.07 D 212 0
29 3.03 5.14 DL 0 2
30 0.73 10.7 D 162 0
31 16.94 1.37 D 174 0
32 17.5 10.31 D 123 0
33 1.28 5.11 D 171 0
34 4.74 1.2 D 96 0
35 9.68 9.16 D 50 0
36 1.4 3.54 D 159 0
37 16.63 7.98 DL 0 7
38 1.87 0.0 P 0 5
39 8.55 0.73 D 117 0
40 0.05 12.03 D 150 0
41 17.43 0.39 DL 0 10
42 0.41 5.38 D 74 0
43 13.65 4.97 D 166 0
44 14.71 4.63 D 122 0
45 13.12 14.61 D 105 0
46 12.28 7.46 DL 0 5
47 17.78 17.13 D 145 0
48 15.81 0.43 D 55 0
49 18.52 13.66 D 95 0
50 14.8 10.6 D 21 0
51 4.61 15.95 D 185 0
52 4.37 19.63 D 20 0
53 4.83 17.54 D 2 0
54 8.48 0.33 D 115 0
55 12.14 1.81 P 0 3
56 13.44 9.78 D 178 0
57 15.7 1.89 D 132 0
58 0.13 7.49 D 13 0
59 2.2 9.84 D 151 0
60 1.51 2.28 D 80 0
61 11.59 5.16 D 24 0
62 5.77 7.31 DL 0 1
63 1.67 16.69 D 10 0
64 14.82 19.47 D 127 0
65 10.51 5.94 D 154 0
66 12.88 15.68 D 98 0
67 6.09 4.87 D 46 0
68 0.61 17.18 D 103 0
69 18.47 16.58 DL 0 6
70 6.35 10.47 DL 0 3
71 1.43 13.5 D 125 0
72 18.16 12.91 P 0 7
73 7.72 4.44 D 169 0
74 7.61 10.4 D 133 0
75 4.71 9.18 D 165 0
76 19.62 14.73 P 0 4
77 6.12 17.2 DL 0 4
78 1.39 8.97 D 87 0
79 9.06 16.01 DL 0 9
80 17.6 10.9 DL 0 8
81 5.71 13.44 D 211 0
82 9.61 6.08 D 100 0
83 4.13 8.39 D 209 0
84 1.41 5.43 D 66 0
85 3.74 4.89 D 134 0
86 16.79 4.93 D 6 0
87 7.38 15.51 P 0 9
88 8.99 9.45 P 0 6
89 14.43 1.71 D 43 0
90 16.43 6.78 D 72 0
91 6.97 11.44 D 62 0
92 6.46 3.7 D 196 0
93 14.52 16.95 D 106 0
94 12.88 1.1 D 7 0
95 2.11 9.47 D 60 0
96 12.11 12.05 D 92 0
97 10.95 11.82 D 183 0
98 18.13 13.7 P 0 2
99 11.36 4.66 D 173 0
100 7.03 11.16 D 207 0
