# id X Y type ready_time pair_id
1 4.06 10.47 P 0 8
2 9.1 17.47 D 227 0
3 19.19 10.34 D 763 0
4 14.61 11.45 D 79 0
5 4.87 10.12 D 84 0
6 16.35 16.26 P 0 1
7 14.36 16.96 P 0 5
8 17.29 19.63 DL 0 1
9 19.7 1.04 D 327 0
10 13.71 5.32 D 678 0
11 0.61 13.44 D 185 0
12 14.54 9.47 D 200 0
13 18.87 13.71 D 381 0
14 16.71 5.96 DL 0 2
15 7.29 15.52 P 0 4
16 7.97 13.1 D 673 0
17 0.83 6.69 DL 0 7
18 17.24 4.72 D 174 0
19 1.53 18.67 D 561 0
20 17.24 0.19 D 302 0
21 18.69 9.69 D 864 0
22 3.86 19.89 DL 0 8
23 1.06 5.54 D 763 0
24 12.5 5.51 D 752 0
25 18.47 12.72 D 63 0
26 3.08 17.56 D 295 0
27 17.53 19.53 D 632 0
28 11.81 16.74 D 572 0
29 7.48 12.53 D 209 0
30 10.99 9.99 D 451 0
31 10.75 18.26 D 778 0
32 15.6 17.68 DL 0 4
33 15.89 12.8 D 847 0
34 9.72 13.69 D 1 0
35 19.64 5.77 D 424 0
36 14.98 6.96 D 517 0
37 19.8 19.26 D 986 0
38 8.16 9.95 D 941 0
39 0.66 7.21 D 589 0
40 16.04 17.19 D 333 0
41 18.9 16.25 D 748 0
42 11.45 15.28 P 0 2
43 9.32 15.01 D 910 0
44 6.83 4.85 D 101 0
45 7.01 15.86 D 594 0
46 8.61 14.36 D 667 0
47 5.51 0.13 DL 0 5
48 19.3 5.77 D 902 0
49 18.69 16.1 P 0 3
50 12.83 13.16 D 906 0
51 8.47 7.48 D 100 0
52 2.82 16.44 D 913 0
53 0.08 9.42 D 189 0
54 13.89 14.7 DL 0 6
55 11.81 19.07 D 893 0
56 11.49 6.15 D 573 0
57 17.24 7.82 D 854 0
58 7.02 5.08 D 754 0
59 14.64 13.98 DL 0 3
60 12.08 10.07 D 947 0
61 0.1 15.98 P 0 6
62 7.9 2.37 D 6 0
63 9.25 18.74 D 106 0
64 4.56 18.35 P 0 7
65 5.35 8.73 D 42 0
66 7.96 5.93 D 458 0
67 11.18 7.09 D 63 0
68 12.16 1.24 D 200 0
69 6.33 14.04 D 192 0
70 9.7 8.67 D 469 0
71 2.27 12.99 D 191 0
72 2.97 15.46 D 793 0
73 3.22 8.15 D 441 0
74 6.31 19.95 D 520 0
75 2.56 5.5 D 909 0
