# id X Y type ready_time pair_id
1 14.0 14.63 D 341 0
2 16.84 15.14 P 0 3
3 17.01 13.07 DL 0 2
4 11.04 7.58 DL 0 4
5 12.49 19.24 DL 0 3
6 15.96 16.97 D 61 0
7 19.98 15.44 D 95 0
8 1.15 3.84 D 278 0
9 8.29 19.59 D 384 0
10 13.53 12.74 D 42 0
11 2.16 14.51 D 417 0
12 1.18 5.11 D 84 0
13 9.52 16.78 D 131 0
14 12.48 8.12 DL 0 1
15 16.84 1.33 D 273 0
16 17.67 3.92 D 10 0
17 7.89 9.73 D 271 0
18 7.74 9.02 D 53 0
19 14.42 13.51 D 111 0
20 9.4 19.21 D 277 0
21 6.62 17.36 P 0 2
22 14.45 1.85 D 162 0
23 15.88 11.21 D 429 0
24 16.48 4.48 P 0 1
25 12.57 15.13 P 0 4
26 19.01 16.34 D 126 0
27 17.63 6.49 D 226 0
28 4.97 7.69 D 337 0
29 8.41 14.86 D 340 0
30 19.67 0.75 D 114 0
31 6.14 17.03 D 186 0
32 16.61 15.61 D 216 0
33 5.57 1.6 D 9 0
34 8.96 4.69 D 62 0
35 5.55 0.91 D 27 0
36 18.04 0.11 D 135 0
37 3.49 6.48 D 267 0
38 14.63 9.61 D 412 0
39 6.32 13.42 D 36 0
40 9.01 9.09 D 30 0
