# id X Y type ready_time pair_id
1 19.09 7.21 DL 0 8
2 0.12 1.96 D 486 0
3 3.83 7.63 DL 0 4
4 7.6 3.44 D 449 0
5 3.82 0.6 D 548 0
6 0.41 16.45 D 41 0
7 0.85 1.85 D 156 0
8 5.88 6.27 D 51 0
9 17.4 13.18 D 379 0
10 6.72 2.88 D 348 0
11 14.43 0.42 P 0 8
12 0.81 8.14 D 241 0
13 10.6 15.48 D 144 0
14 11.5 10.43 D 339 0
15 5.17 5.36 D 496 0
16 5.51 6.26 D 224 0
17 10.57 4.07 D 214 0
18 9.48 3.81 D 304 0
19 9.68 7.02 D 55 0
20 5.47 0.08 D 172 0
21 7.21 1.47 D 572 0
22 10.83 0.15 D 496 0
23 5.51 11.8 D 161 0
24 8.37 4.96 D 338 0
25 0.5 13.7 P 0 6
26 9.32 12.01 D 258 0
27 5.39 17.36 D 84 0
28 2.96 12.7 D 386 0
29 6.92 16.78 D 275 0
30 14.94 9.2 DL 0 3
31 1.61 9.39 D 310 0
32 18.95 14.09 DL 0 6
33 8.2 8.38 D 148 0
34 5.36 16.98 P 0 3
35 6.17 18.59 DL 0 2
36 4.96 3.34 D 557 0
37 10.5 6.13 D 273 0
38 15.73 13.19 D 398 0
39 17.38 1.82 DL 0 7
40 6.35 9.79 D 144 0
41 7.41 18.8 D 559 0
42 11.36 11.86 D 196 0
43 8.68 16.15 P 0 2
44 9.95 6.65 D 454 0
45 4.77 1.67 D 42 0
46 12.52 5.94 D 239 0
47 0.38 19.7 D 106 0
48 7.69 12.05 P 0 7
49 10.69 12.56 D 209 0
50 6.02 6.74 DL 0 1
51 19.92 18.08 D 467 0
52 15.98 2.49 D 363 0
53 18.81 9.64 D 550 0
54 2.98 2.52 P 0 4
55 1.52 0.24 D 480 0
56 12.83 3.57 D 368 0
57 18.16 17.49 D 366 0
58 7.07 4.01 D 390 0
59 0.73 12.55 D 17 0
60 19.79 8.34 D 207 0
61 7.67 12.75 D 236 0
62 2.96 9.27 D 170 0
63 4.75 5.05 DL 0 5
64 0.38 18.11 D 149 0
65 18.72 5.55 D 303 0
66 19.19 5.57 D 569 0
67 4.18 8.51 P 0 1
68 12.29 6.03 D 382 0
69 13.71 18.22 D 495 0
70 5.04 10.82 D 541 0
71 16.81 6.25 P 0 5
72 15.08 8.27 D 252 0
73 14.01 7.51 D 356 0
74 5.81 2.1 D 365 0
75 19.24 9.61 D 464 0
