# id X Y type ready_time pair_id
1 15.23 3.05 P 0 2
2 9.32 15.84 D 787 0
3 8.94 18.4 P 0 8
4 18.41 11.75 D 563 0
5 13.41 1.82 D 647 0
6 1.15 5.55 D 565 0
7 7.45 3.84 D 602 0
8 3.95 9.35 D 647 0
9 15.3 5.26 P 0 6
10 13.18 13.61 D 115 0
11 16.21 17.73 D 218 0
12 14.08 10.27 D 447 0
13 9.13 7.52 D 102 0
14 18.78 19.7 D 867 0
15 0.33 7.19 D 52 0
16 1.79 3.04 D 64 0
17 6.38 4.37 D 224 0
18 16.13 9.08 D 782 0
19 15.31 11.45 P 0 7
20 13.81 12.11 DL 0 2
21 4.77 5.62 D 800 0
22 0.98 5.69 D 656 0
23 17.39 4.84 D 302 0
24 19.46 6.22 P 0 1
25 1.09 11.99 D 368 0
26 4.49 9.56 P 0 9
27 14.55 16.76 D 405 0
28 1.09 14.36 D 516 0
29 16.83 12.99 D 604 0
30 10.61 16.32 D 297 0
31 3.93 7.65 D 300 0
32 3.22 9.33 D 664 0
33 5.03 6.89 D 36 0
34 12.32 1.12 D 640 0
35 6.34 4.63 D 852 0
36 2.14 4.07 D 302 0
37 11.43 9.26 D 856 0
38 11.46 14.87 D 369 0
39 13.63 5.74 DL 0 6
40 3.12 10.81 D 529 0
41 8.15 1.35 D 218 0
42 11.28 5.02 D 499 0
43 9.51 6.57 D 586 0
44 17.06 18.0 D 869 0
45 3.18 14.67 D 328 0
46 16.38 18.78 DL 0 7
47 9.68 8.09 D 626 0
48 13.58 5.35 D 85 0
49 13.73 13.08 DL 0 5
50 19.43 11.11 D 823 0
51 11.77 9.59 D 176 0
52 12.44 1.76 P 0 5
53 16.77 18.67 D 805 0
54 19.12 5.24 D 296 0
55 11.03 15.4 D 569 0
56 0.36 16.51 D 882 0
57 14.94 12.9 D 518 0
58 18.79 18.17 D 520 0
59 2.22 9.4 D 864 0
60 5.11 18.49 P 0 10
61 0.98 9.16 D 635 0
62 0.17 8.79 P 0 4
63 13.67 16.04 D 318 0
64 3.8 3.87 D 479 0
65 8.97 18.16 D 880 0
66 11.77 11.19 D 330 0
67 3.93 11.71 DL 0 1
68 7.41 16.95 DL 0 8
69 5.45 12.52 D 891 0
70 16.26 0.78 D 290 0
71 17.02 15.3 D 483 0
72 8.44 14.6 DL 0 3
73 18.78 1.78 DL 0 10
74 6.4 5.65 D 860 0
75 16.64 11.84 D 221 0
76 3.65 9.07 D 751 0
77 9.85 14.27 D 8 0
78 3.83 0.95 D 625 0
79 5.4 7.84 D 666 0
80 8.9 9.48 D 74 0
81 12.34 7.07 D 594 0
82 0.39 8.7 D 828 0
83 19.47 2.5 D 821 0
84 7.95 6.94 DL 0 9
85 15.77 10.45 D 197 0
86 6.19 10.74 D 359 0
87 14.56 3.26 P 0 3
88 2.21 13.38 D 438 0
89 9.54 18.16 D 848 0
90 14.05 7.29 D 467 0
91 3.79 19.77 D 458 0
92 13.43 9.28 D 101 0
93 11.11 19.72 D 126 0
94 14.66 18.76 D 630 0
95 13.3 14.98 DL 0 4
96 16.29 0.19 D 381 0
97 6.62 16.27 D 262 0
98 1.99 13.35 D 720 0
99 6.1 17.25 D 154 0
100 2.68 7.35 D 692 0
