# id X Y type ready_time pair_id
1 8.04 17.15 P 0 2
2 6.16 1.2 D 106 0
3 12.61 5.49 D 148 0
4 8.41 2.81 DL 0 3
5 6.99 5.35 D 112 0
6 5.01 14.53 D 552 0
7 10.25 8.22 D 693 0
8 18.81 9.98 D 293 0
9 14.39 2.63 D 345 0
10 12.82 15.18 D 222 0
11 1.01 3.02 P 0 1
12 17.6 14.25 D 46 0
13 4.37 17.02 D 607 0
14 14.34 11.84 D 701 0
15 12.5 6.19 D 443 0
16 15.03 6.15 D 312 0
17 5.92 7.89 D 195 0
18 8.97 11.52 D 372 0
19 7.21 8.87 D 70 0
20 8.83 15.46 P 0 3
21 13.38 14.85 D 221 0
22 8.82 1.37 D 25 0
23 7.94 4.29 D 328 0
24 2.47 15.15 D 108 0
25 0.03 9.99 DL 0 1
26 18.28 1.78 D 181 0
27 13.41 17.02 D 215 0
28 17.75 6.05 D 509 0
29 10.41 2.02 D 635 0
30 2.02 0.66 DL 0 2
