# id X Y type ready_time pair_id
1 18.03 11.29 D 654 0
2 18.68 8.94 D 148 0
3 14.43 10.98 D 325 0
4 15.76 16.84 D 709 0
5 6.96 17.87 D 64 0
6 7.18 5.24 D 488 0
7 12.62 13.96 D 1054 0
8 13.7 2.99 D 1189 0
9 13.05 0.48 D 187 0
10 15.14 5.0 D 144 0
11 1.18 17.88 DL 0 1
12 9.95 11.46 D 915 0
13 6.83 13.18 D 714 0
14 1.05 9.77 D 1147 0
15 1.34 0.03 P 0 3
16 0.25 13.17 D 536 0
17 9.0 3.85 DL 0 7
18 0.42 19.32 P 0 5
19 5.63 1.63 D 1000 0
20 18.43 2.39 D 67 0
21 2.98 13.96 D 528 0
22 19.98 3.05 D 506 0
23 2.19 5.68 P 0 8
24 2.36 12.13 D 518 0
25 8.6 0.41 D 544 0
26 10.88 15.75 P 0 1
27 16.14 14.47 DL 0 3
28 0.48 2.39 D 490 0
29 10.12 5.93 P 0 6
30 5.31 5.75 D 932 0
31 3.82 15.68 D 956 0
32 5.87 11.13 P 0 4
33 16.84 9.36 P 0 7
34 5.97 7.55 D 229 0
35 0.49 10.91 D 1110 0
36 9.75 3.13 D 1202 0
37 19.41 12.1 D 1064 0
38 2.89 16.92 D 638 0
39 7.34 5.38 D 471 0
40 11.46 16.87 DL 0 6
41 10.06 2.07 D 691 0
42 17.0 10.78 D 158 0
43 8.3 2.69 D 719 0
44 6.8 14.37 D 907 0
45 0.05 1.46 D 877 0
46 14.98 19.57 D 1009 0
47 12.6 13.51 D 1231 0
48 1.64 4.19 D 365 0
49 12.43 9.75 D 264 0
50 4.73 4.64 DL 0 2
51 3.54 11.9 D 385 0
52 2.94 12.62 D 828 0
53 13.34 18.13 DL 0 4
54 6.03 18.27 P 0 2
55 19.43 18.24 D 1109 0
56 3.93 3.14 D 508 0
57 10.13 16.82 DL 0 5
58 15.76 8.8 DL 0 8
59 17.13 12.44 D 800 0
60 5.45 9.22 D 133 0
61 9.37 1.46 D 373 0
62 12.19 18.66 D 733 0
63 14.11 6.39 D 120 0
64 0.54 10.57 D 960 0
65 13.06 10.04 D 817 0
66 7.76 7.59 D 678 0
67 9.62 9.48 D 388 0
68 14.03 7.89 D 621 0
69 16.25 6.63 D 1145 0
70 4.79 18.92 D 281 0
71 10.73 5.83 D 64 0
72 14.25 16.17 D 213 0
73 14.11 13.22 D 255 0
74 13.61 11.25 D 936 0
75 13.91 7.33 D 696 0
