# id X Y type ready_time pair_id
1 10.54 12.14 D 924 0
2 16.28 2.35 D 245 0
3 2.74 8.7 D 862 0
4 11.31 6.35 D 829 0
5 11.66 10.4 D 616 0
6 7.77 4.62 DL 0 7
7 11.69 15.55 D 705 0
8 3.87 0.57 D 756 0
9 17.68 16.28 D 8 0
10 18.87 5.57 D 35 0
11 14.57 11.11 DL 0 9
12 0.17 4.81 P 0 4
13 19.8 9.09 DL 0 10
14 8.98 14.05 DL 0 3
15 18.45 6.77 D 716 0
16 12.6 2.72 D 126 0
17 10.94 17.82 P 0 7
18 1.32 1.0 D 809 0
19 18.52 5.58 D 624 0
20 13.63 10.83 D 996 0
21 2.66 8.9 D 359 0
22 14.66 4.64 P 0 2
23 10.88 2.92 D 23 0
24 9.71 18.91 D 925 0
25 4.15 18.19 P 0 10
26 7.24 14.76 D 78 0
27 8.35 13.85 DL 0 1
28 13.83 2.59 D 160 0
29 6.23 3.49 D 97 0
30 7.37 13.7 D 452 0
31 4.85 6.16 D 584 0
32 14.09 8.33 D 784 0
33 18.75 18.96 D 999 0
34 10.26 16.51 D 327 0
35 19.01 2.75 D 6 0
36 19.8 15.76 D 377 0
37 14.44 17.75 D 12 0
38 5.36 18.07 D 727 0
39 12.9 2.29 D 736 0
40 12.49 7.54 D 420 0
41 17.57 14.17 D 238 0
42 3.82 19.45 D 621 0
43 6.35 12.04 D 418 0
44 13.44 1.82 D 866 0
45 0.44 1.73 D 113 0
46 0.46 11.4 D 967 0
47 12.76 11.42 D 318 0
48 4.94 7.26 D 557 0
49 16.13 8.39 D 564 0
50 9.71 17.32 D 1042 0
51 6.94 10.49 P 0 9
52 6.97 5.87 D 1025 0
53 0.45 15.32 DL 0 5
54 19.91 3.36 D 647 0
55 0.89 11.87 D 819 0
56 16.57 13.6 D 583 0
57 1.55 10.52 D 865 0
58 15.57 8.32 DL 0 8
59 7.91 10.13 D 440 0
60 1.55 13.84 D 368 0
61 0.21 13.63 D 484 0
62 1.89 10.76 P 0 5
63 1.15 7.34 D 112 0
64 5.7 3.82 DL 0 4
65 9.05 13.24 D 619 0
66 11.08 16.04 P 0 6
67 16.87 8.71 D 588 0
68 7.34 19.18 D 723 0
69 3.98 3.06 D 915 0
70 14.96 10.74 P 0 1
71 18.51 7.12 D 575 0
72 18.27 6.48 P 0 8
73 5.94 8.2 D 539 0
74 13.1 17.25 D 871 0
75 1.95 10.34 D 375 0
76 14.87 19.04 D 262 0
77 16.19 18.05 D 410 0
78 11.32 5.78 P 0 3
79 7.87 9.73 D 166 0
80 18.63 16.03 D 227 0
81 13.37 6.87 D 45 0
82 9.54 6.74 D 870 0
83 11.86 14.41 D 193 0
84 7.69 9.83 D 850 0
85 5.55 8.61 D 394 0
86 3.87 10.73 D 559 0
87 7.91 19.53 D 505 0
88 6.63 11.93 D 200 0
89 15.42 17.17 D 970 0
90 12.1 9.02 D 315 0
91 6.11 2.61 D 625 0
92 6.37 12.26 D 930 0
93 1.84 8.48 DL 0 2
94 17.14 11.82 D 295 0
95 10.11 6.71 D 1023 0
96 11.04 12.14 D 542 0
97 5.99 5.73 D 799 0
98 7.89 7.1 DL 0 6
99 5.22 14.24 D 67 0
100 13.9 15.88 D 144 0
