# id X Y type ready_time pair_id
1 5.63 18.81 D 543 0
2 10.31 4.8 D 538 0
3 10.77 7.06 D 77 0
4 11.22 7.92 D 543 0
5 15.38 7.96 D 110 0
6 12.12 5.29 DL 0 2
7 15.49 17.7 D 454 0
8 13.66 9.88 D 231 0
9 4.65 9.13 D 97 0
10 7.79 6.5 D 205 0
11 8.44 9.64 D 523 0
12 8.44 15.4 D 82 0
13 11.03 18.41 D 620 0
14 11.54 3.95 DL 0 5
15 14.45 13.39 D 756 0
16 13.62 17.32 D 731 0
17 2.43 19.42 D 349 0
18 19.65 2.14 D 220 0
19 16.98 19.5 D 22 0
20 7.59 1.26 D 577 0
21 18.37 13.39 D 50 0
22 9.51 2.24 P 0 3
23 6.82 19.73 D 725 0
24 17.57 7.22 D 147 0
25 17.63 1.12 D 713 0
26 6.66 17.82 D 699 0
27 0.76 5.07 D 668 0
28 5.06 14.99 P 0 4
29 0.45 18.01 D 523 0
30 19.32 0.97 D 90 0
31 0.7 4.41 D 542 0
32 10.45 17.97 P 0 7
33 18.6 8.58 DL 0 4
34 4.61 6.59 DL 0 8
35 9.04 12.74 P 0 2
36 3.38 15.97 D 595 0
37 11.29 11.82 D 545 0
38 16.26 7.23 D 154 0
39 1.11 2.69 D 560 0
40 11.23 1.64 P 0 5
41 10.36 13.6 D 376 0
42 7.92 16.29 P 0 6
43 0.09 18.18 D 626 0
44 2.29 0.92 D 325 0
45 2.84 7.56 D 421 0
46 11.82 1.94 D 164 0
47 5.44 14.12 D 8 0
48 5.86 12.38 DL 0 1
49 4.05 10.77 D 202 0
50 16.99 19.44 D 28 0
51 10.35 10.88 D 369 0
52 16.12 15.73 D 680 0
53 19.54 5.52 D 581 0
54 16.73 14.48 D 705 0
55 8.9 17.42 D 350 0
56 11.63 4.3 D 275 0
57 18.99 3.47 P 0 8
58 19.47 14.98 D 716 0
59 18.77 1.89 D 51 0
60 7.6 1.89 D 8 0
61 10.37 13.66 D 350 0
62 2.88 14.13 D 756 0
63 10.07 13.54 D 269 0
64 2.77 8.77 DL 0 7
65 7.37 0.53 DL 0 6
66 15.25 12.01 D 438 0
67 16.1 4.74 D 82 0
68 7.85 7.18 D 635 0
69 8.58 3.4 P 0 1
70 13.99 8.6 D 448 0
71 6.59 6.97 D 738 0
72 7.5 1.16 D 567 0
73 11.4 13.66 D 507 0
74 15.36 5.54 DL 0 3
75 9.36 19.6 D 393 0
