# id X Y type ready_time pair_id
1 2.62 9.83 D 78 0
2 5.96 10.29 D 110 0
3 13.05 10.43 D 33 0
4 12.59 16.35 D 138 0
5 19.62 18.44 DL 0 2
6 0.47 8.68 D 103 0
7 9.55 14.24 D 89 0
8 17.7 9.5 D 23 0
9 12.93 4.02 P 0 5
10 1.93 15.85 D 23 0
11 9.45 18.87 D 65 0
12 5.37 11.65 P 0 2
13 15.19 6.05 D 104 0
14 17.04 17.5 D 50 0
15 2.9 10.1 P 0 1
16 16.45 19.71 D 11 0
17 16.93 1.41 D 138 0
18 15.58 7.18 D 8 0
19 6.97 9.73 DL 0 4
20 14.62 2.69 D 4 0
21 3.69 1.13 D 7 0
22 10.89 4.15 D 149 0
23 13.54 18.08 D 89 0
24 0.27 10.11 DL 0 1
25 0.2 4.83 D 145 0
26 15.49 14.01 D 40 0
27 5.82 2.27 D 78 0
28 16.9 12.11 D 102 0
29 6.08 0.47 DL 0 3
30 7.72 0.98 P 0 4
31 10.66 0.49 D 136 0
32 8.09 2.42 D 105 0
33 12.55 1.85 D 5 0
34 9.96 5.78 D 123 0
35 18.3 17.24 D 65 0
36 8.46 0.81 D 99 0
37 14.65 1.62 P 0 3
38 4.29 7.82 D 132 0
39 6.81 9.67 D 90 0
40 16.63 15.97 D 79 0
41 18.27 2.22 DL 0 5
42 16.06 15.56 D 121 0
43 12.93 10.12 D 26 0
44 3.4 15.57 D 18 0
45 6.57 12.49 D 60 0
46 1.33 13.9 D 82 0
47 16.42 14.8 D 116 0
48 13.57 14.42 D 157 0
49 15.28 2.29 D 82 0
50 18.68 2.35 D 26 0
