# id X Y type ready_time pair_id
1 13.22 14.27 DL 0 5
2 4.48 14.61 D 246 0
3 4.51 13.03 D 898 0
4 7.75 3.33 P 0 9
5 8.97 12.18 D 549 0
6 1.97 9.76 D 876 0
7 18.98 1.45 D 679 0
8 18.71 0.33 D 311 0
9 1.55 11.39 D 659 0
10 12.71 12.01 D 334 0
11 7.36 13.21 D 370 0
12 12.65 7.15 D 269 0
13 14.77 0.97 D 95 0
14 17.7 1.86 D 766 0
15 13.6 16.12 D 746 0
16 2.21 12.75 D 576 0
17 12.64 14.11 DL 0 9
18 0.93 8.97 D 482 0
19 0.64 2.37 D 1222 0
20 12.83 19.1 DL 0 10
21 0.94 19.58 D 66 0
22 2.82 5.7 DL 0 6
23 17.24 17.24 D 489 0
24 17.64 4.37 DL 0 1
25 9.35 6.21 D 224 0
26 4.58 8.61 DL 0 8
27 6.36 3.39 D 577 0
28 9.94 7.05 P 0 10
29 17.55 16.61 D 702 0
30 17.99 5.31 D 113 0
31 0.9 19.4 D 1202 0
32 10.22 11.23 P 0 7
33 13.32 11.61 D 1179 0
34 0.21 9.37 DL 0 4
35 17.53 16.62 D 70 0
36 9.7 18.02 P 0 2
37 15.96 11.59 DL 0 2
38 17.8 10.77 D 845 0
39 4.2 2.88 D 1209 0
40 17.35 13.12 P 0 3
41 3.13 6.13 D 679 0
42 9.65 14.48 D 1007 0
43 2.2 7.13 D 597 0
44 2.27 5.9 D 1188 0
45 4.47 8.3 D 1257 0
46 3.12 4.86 D 1311 0
47 8.27 3.7 D 452 0
48 8.49 19.68 D 766 0
49 9.97 14.9 D 242 0
50 2.92 18.28 D 354 0
51 7.65 0.07 P 0 1
52 4.04 18.63 P 0 5
53 6.56 18.88 D 1200 0
54 17.19 11.66 D 533 0
55 13.67 16.93 DL 0 7
56 11.31 1.11 D 138 0
57 0.9 5.53 D 1153 0
58 10.1 19.52 D 744 0
59 14.58 14.4 D 1291 0
60 10.66 14.76 DL 0 3
61 11.71 8.47 D 95 0
62 15.64 17.03 D 1085 0
63 13.41 3.18 D 500 0
64 14.15 13.2 D 669 0
65 19.76 6.96 D 101 0
66 11.89 11.68 D 739 0
67 11.44 4.63 D 1304 0
68 11.47 19.56 D 28 0
69 8.8 10.77 D 4 0
70 0.25 11.17 D 1043 0
71 11.09 8.26 D 1237 0
72 14.87 6.9 D 742 0
73 15.55 3.99 D 1068 0
74 19.14 0.12 D 292 0
75 18.86 0.93 D 722 0
76 15.21 10.53 P 0 4
77 12.06 4.1 D 239 0
78 6.58 3.02 D 437 0
79 14.05 6.1 D 435 0
80 5.96 12.35 D 490 0
81 8.47 17.55 P 0 6
82 11.09 16.28 D 133 0
83 14.04 17.36 D 549 0
84 17.11 2.35 D 1152 0
85 9.63 18.33 D 1178 0
86 15.43 16.66 D 1270 0
87 11.62 14.81 D 1182 0
88 6.04 7.23 D 1269 0
89 3.49 0.66 P 0 8
90 2.51 18.83 D 1006 0
91 5.36 18.27 D 856 0
92 17.21 1.32 D 748 0
93 4.71 2.38 D 534 0
94 18.1 19.67 D 865 0
95 8.47 16.02 D 549 0
96 7.63 19.78 D 564 0
97 1.54 0.08 D 800 0
98 9.6 11.71 D 1309 0
99 6.99 13.02 D 184 0
100 0.14 19.26 D 993 0
