# id X Y type ready_time pair_id
1 19.9 9.24 D 0 0
2 11.03 8.34 D 136 0
3 4.64 19.45 D 9 0
4 1.73 15.37 D 53 0
5 16.74 11.16 D 45 0
6 9.84 18.15 D 40 0
7 17.93 0.2 D 127 0
8 14.23 10.01 D 3 0
9 17.07 10.65 D 18 0
10 12.32 1.19 P 0 4
11 17.44 5.92 DL 0 3
12 19.7 12.3 D 50 0
13 18.05 4.42 D 93 0
14 4.49 16.18 D 79 0
15 13.75 1.43 D 76 0
16 2.01 9.65 D 9 0
17 9.58 13.55 D 9 0
18 6.2 4.12 D 77 0
19 0.59 7.65 DL 0 2
20 0.34 12.54 D 121 0
21 9.97 12.41 D 97 0
22 11.56 19.0 D 51 0
23 5.5 17.09 D 13 0
24 11.18 6.75 D 108 0
25 7.34 19.77 P 0 1
26 16.06 10.94 D 33 0
27 18.36 15.16 P 0 2
28 14.82 12.53 D 16 0
29 12.47 10.67 P 0 3
30 7.32 2.09 DL 0 1
31 6.16 8.72 D 32 0
32 5.78 13.4 D 65 0
33 13.65 13.16 D 2 0
34 1.37 0.2 D 121 0
35 7.02 8.09 D 21 0
36 11.73 2.07 D 17 0
37 9.48 18.51 D 71 0
38 11.45 19.99 DL 0 4
39 1.79 13.98 D 100 0
40 10.21 16.03 D 73 0
