# id X Y type ready_time pair_id
1 18.37 2.63 D 181 0
2 13.96 2.79 D 159 0
3 0.91 9.31 D 280 0
4 3.06 5.18 D 4 0
5 5.41 16.58 D 158 0
6 16.91 15.85 D 233 0
7 13.41 10.67 D 37 0
8 0.89 11.44 D 134 0
9 9.49 2.17 D 194 0
10 16.84 18.84 D 287 0
11 18.47 5.96 D 255 0
12 17.14 3.61 D 290 0
13 11.5 5.49 P 0 3
14 5.79 12.34 DL 0 3
15 2.31 5.8 DL 0 5
16 11.46 15.52 D 142 0
17 10.42 19.11 D 75 0
18 12.42 10.09 D 103 0
19 9.01 17.87 D 179 0
20 5.11 14.39 D 280 0
21 1.55 10.64 D 228 0
22 14.54 1.78 D 16 0
23 3.86 8.43 D 264 0
24 7.62 14.13 D 182 0
25 5.73 11.23 D 240 0
26 8.43 11.27 DL 0 1
27 9.93 17.44 D 111 0
28 8.2 8.46 D 113 0
29 15.39 2.71 D 190 0
30 12.31 10.29 P 0 5
31 6.14 8.72 D 140 0
32 11.53 6.44 D 155 0
33 7.88 7.36 P 0 4
34 5.45 12.6 D 145 0
35 19.92 1.48 P 0 2
36 2.17 17.84 D 163 0
37 2.05 9.0 D 64 0
38 10.35 18.88 D 79 0
39 12.76 14.5 D 205 0
40 7.26 1.22 D 143 0
41 18.54 19.3 DL 0 2
42 9.49 7.21 P 0 1
43 1.81 19.27 D 272 0
44 11.79 11.94 DL 0 4
45 9.76 8.16 D 169 0
46 14.01 9.36 D 56 0
47 5.71 3.5 D 137 0
48 5.98 12.94 D 5 0
49 9.92 1.9 D 168 0
50 5.93 17.97 D 167 0
