# id X Y type ready_time pair_id
1 10.54 12.14 D 411 0
2 16.28 2.35 P 0 6
3 2.74 8.7 P 0 8
4 11.31 6.35 D 585 0
5 11.66 10.4 D 380 0
6 7.77 4.62 D 598 0
7 11.69 15.55 D 0 0
8 3.87 0.57 P 0 10
9 17.68 16.28 D 38 0
10 18.87 5.57 D 423 0
11 14.57 11.11 D 232 0
12 0.17 4.81 P 0 4
13 19.8 9.09 D 504 0
14 8.98 14.05 DL 0 4
15 18.45 6.77 D 505 0
16 12.6 2.72 D 182 0
17 10.94 17.82 D 461 0
18 1.32 1.0 D 172 0
19 18.52 5.58 D 420 0
20 13.63 10.83 DL 0 10
21 2.66 8.9 D 341 0
22 14.66 4.64 D 462 0
23 10.88 2.92 DL 0 8
24 9.71 18.91 D 456 0
25 4.15 18.19 D 88 0
26 7.24 14.76 D 548 0
27 8.35 13.85 D 234 0
28 13.83 2.59 D 194 0
29 6.23 3.49 D 405 0
30 7.37 13.7 D 300 0
31 4.85 6.16 D 64 0
32 14.09 8.33 D 212 0
33 18.75 18.96 D 469 0
34 10.26 16.51 D 524 0
35 19.01 2.75 D 96 0
36 19.8 15.76 D 145 0
37 14.44 17.75 D 440 0
38 5.36 18.07 D 81 0
39 12.9 2.29 D 245 0
40 12.49 7.54 D 609 0
41 17.57 14.17 D 509 0
42 3.82 19.45 D 42 0
43 6.35 12.04 DL 0 2
44 13.44 1.82 D 194 0
45 0.44 1.73 D 180 0
46 0.46 11.4 D 1 0
47 12.76 11.42 D 600 0
48 4.94 7.26 D 470 0
49 16.13 8.39 D 371 0
50 9.71 17.32 D 227 0
51 6.94 10.49 D 235 0
52 6.97 5.87 D 173 0
53 0.45 15.32 D 506 0
54 19.91 3.36 DL 0 9
55 0.89 11.87 D 27 0
56 16.57 13.6 DL 0 3
57 1.55 10.52 D 335 0
58 15.57 8.32 D 190 0
59 7.91 10.13 D 291 0
60 1.55 13.84 P 0 7
61 0.21 13.63 D 466 0
62 1.89 10.76 D 118 0
63 1.15 7.34 D 411 0
64 5.7 3.82 D 237 0
65 9.05 13.24 D 250 0
66 11.08 16.04 D 252 0
67 16.87 8.71 D 608 0
68 7.34 19.18 D 495 0
69 3.98 3.06 D 280 0
70 14.96 10.74 D 151 0
71 18.51 7.12 D 443 0
72 18.27 6.48 D 57 0
73 5.94 8.2 D 287 0
74 13.1 17.25 D 105 0
75 1.95 10.34 D 88 0
76 14.87 19.04 DL 0 5
77 16.19 18.05 D 395 0
78 11.32 5.78 DL 0 1
79 7.87 9.73 D 406 0
80 18.63 16.03 P 0 9
81 13.37 6.87 DL 0 6
82 9.54 6.74 D 153 0
83 11.86 14.41 DL 0 7
84 7.69 9.83 D 469 0
85 5.55 8.61 P 0 1
86 3.87 10.73 D 86 0
87 7.91 19.53 D 310 0
88 6.63 11.93 D 406 0
89 15.42 17.17 D 113 0
90 12.1 9.02 D 569 0
91 6.11 2.61 D 433 0
92 6.37 12.26 D 362 0
93 1.84 8.48 P 0 2
94 17.14 11.82 D 499 0
95 10.11 6.71 D 430 0
96 11.04 12.14 D 338 0
97 5.99 5.73 D 599 0
98 7.89 7.1 P 0 3
99 5.22 14.24 D 50 0
100 13.9 15.88 P 0 5
