# id X Y type ready_time pair_id
1 16.91 12.04 DL 0 1
2 19.5 10.59 D 176 0
3 14.06 3.67 D 261 0
4 17.94 13.97 D 199 0
5 4.77 17.91 D 263 0
6 9.79 12.35 D 249 0
7 16.09 2.24 D 222 0
8 14.78 7.87 D 170 0
9 16.34 14.62 D 18 0
10 8.42 1.02 D 368 0
11 13.71 15.85 DL 0 9
12 8.97 15.8 D 178 0
13 16.31 6.4 D 409 0
14 14.09 14.78 P 0 1
15 15.86 18.35 DL 0 7
16 12.41 3.92 D 251 0
17 7.16 2.17 D 167 0
18 15.12 19.54 D 284 0
19 10.58 8.15 D 274 0
20 8.48 2.24 D 420 0
21 5.91 12.62 D 81 0
22 19.52 15.87 D 204 0
23 12.41 0.35 DL 0 10
24 13.78 3.88 D 33 0
25 2.2 5.97 D 354 0
26 6.66 9.36 D 155 0
27 11.89 0.13 D 370 0
28 8.26 0.97 D 256 0
29 0.79 18.56 D 145 0
30 14.92 2.06 D 57 0
31 13.19 16.04 D 242 0
32 10.48 17.25 D 37 0
33 16.86 1.79 D 411 0
34 5.05 7.5 D 133 0
35 10.31 17.04 D 328 0
36 19.93 2.42 D 13 0
37 17.13 11.63 D 111 0
38 3.3 16.96 D 217 0
39 17.69 2.29 D 84 0
40 13.54 18.44 D 175 0
41 5.1 11.99 D 116 0
42 14.19 9.5 DL 0 4
43 15.89 17.29 D 142 0
44 8.15 12.7 D 65 0
45 13.6 8.39 D 285 0
46 16.99 3.32 D 180 0
47 18.09 15.37 D 196 0
48 6.02 18.25 P 0 3
49 12.87 13.21 D 136 0
50 5.66 11.11 P 0 2
51 8.0 8.24 D 398 0
52 5.22 6.13 D 84 0
53 7.32 8.81 D 347 0
54 16.56 6.89 D 158 0
55 5.05 14.54 D 356 0
56 2.01 19.84 D 156 0
57 19.25 19.87 D 189 0
58 13.35 16.92 D 295 0
59 17.39 0.12 P 0 8
60 16.94 7.14 D 382 0
61 2.6 11.37 DL 0 3
62 3.65 12.32 D 140 0
63 8.53 8.9 D 156 0
64 1.9 9.1 D 399 0
65 15.13 13.32 D 69 0
66 6.86 5.91 D 197 0
67 8.29 8.22 P 0 7
68 9.8 11.64 D 268 0
69 2.05 18.85 D 370 0
70 17.53 0.9 D 85 0
71 3.71 17.35 DL 0 6
72 14.04 9.53 D 247 0
73 9.42 6.7 D 17 0
74 13.83 3.98 D 28 0
75 10.66 13.18 D 284 0
76 9.57 17.9 P 0 9
77 10.42 4.74 D 350 0
78 5.54 0.37 D 300 0
79 11.96 11.77 D 121 0
80 12.66 11.54 D 395 0
81 12.88 15.52 D 124 0
82 0.98 13.47 D 283 0
83 12.43 9.61 D 327 0
84 1.13 16.76 D 81 0
85 0.95 10.46 D 225 0
86 17.38 16.61 DL 0 2
87 6.94 13.5 D 363 0
88 2.18 6.2 P 0 5
89 9.54 3.89 D 326 0
90 4.1 9.56 P 0 10
91 1.86 12.8 D 398 0
92 19.68 11.42 D 31 0
93 14.3 3.2 D 265 0
94 13.19 17.29 DL 0 5
95 15.75 12.89 DL 0 8
96 17.82 13.48 P 0 6
97 5.67 16.57 D 7 0
98 16.74 13.67 D 62 0
99 10.0 13.71 P 0 4
100 3.27 16.61 D 385 0
