# id X Y type ready_time pair_id
1 0.31 10.71 D 389 0
2 15.34 10.86 P 0 3
3 19.31 4.2 D 794 0
4 1.31 9.62 D 225 0
5 5.78 6.15 D 535 0
6 19.44 12.07 P 0 1
7 1.34 10.47 D 900 0
8 8.1 9.83 D 255 0
9 6.28 8.15 D 559 0
10 11.28 0.96 D 634 0
11 4.23 2.77 D 41 0
12 19.6 6.04 DL 0 2
13 9.92 18.05 D 301 0
14 0.93 3.15 D 865 0
15 18.36 1.85 DL 0 1
16 13.41 9.57 D 318 0
17 11.77 13.19 D 614 0
18 11.95 13.23 P 0 2
19 3.73 11.96 D 181 0
20 12.75 12.9 D 884 0
21 9.26 14.64 D 558 0
22 10.09 2.36 D 672 0
23 4.38 13.42 D 574 0
24 4.42 10.91 D 12 0
25 18.74 1.21 P 0 4
26 1.61 10.24 D 309 0
27 11.1 0.28 D 434 0
28 19.29 16.01 D 678 0
29 8.97 18.59 D 845 0
30 8.3 11.39 D 796 0
31 10.78 14.42 D 161 0
32 4.69 19.38 DL 0 3
33 12.13 17.45 DL 0 4
34 10.86 10.87 D 195 0
35 5.57 12.32 D 109 0
36 3.18 16.2 D 865 0
37 18.16 19.29 D 228 0
38 17.93 9.54 P 0 5
39 10.04 6.0 D 348 0
40 17.21 17.21 D 876 0
41 3.09 13.98 D 616 0
42 2.45 3.96 D 225 0
43 19.55 4.31 D 526 0
44 4.0 14.4 D 574 0
45 6.95 17.66 D 494 0
46 12.51 10.87 D 546 0
47 8.06 5.93 DL 0 5
48 10.24 13.19 D 225 0
49 2.28 4.92 D 806 0
50 8.44 11.54 D 281 0
