# id X Y type ready_time pair_id
1 0.34 12.83 D 182 0
2 3.87 14.44 D 27 0
3 4.44 4.7 D 35 0
4 11.09 8.68 D 227 0
5 1.85 17.07 DL 0 3
6 17.53 13.5 D 101 0
7 11.21 19.43 DL 0 4
8 4.64 9.79 D 180 0
9 2.48 9.8 D 107 0
10 19.37 16.46 D 247 0
11 1.76 2.11 D 155 0
12 4.67 6.14 DL 0 1
13 17.62 0.18 D 116 0
14 7.83 15.39 D 225 0
15 12.57 15.83 D 212 0
16 5.85 2.04 D 152 0
17 3.21 13.39 DL 0 2
18 7.43 19.32 D 287 0
19 18.86 18.54 P 0 1
20 7.82 15.54 D 232 0
21 19.91 15.42 P 0 3
22 4.36 6.16 D 13 0
23 14.5 12.72 D 287 0
24 8.15 5.38 D 65 0
25 14.66 6.77 D 287 0
26 10.56 4.06 D 153 0
27 1.87 7.81 D 144 0
28 1.77 1.79 D 198 0
29 5.74 3.94 D 132 0
30 13.31 2.33 D 214 0
31 19.58 16.79 D 117 0
32 6.22 3.72 D 54 0
33 1.58 12.6 P 0 2
34 12.3 16.88 P 0 4
35 1.52 13.05 D 49 0
36 17.22 10.09 D 193 0
37 9.5 1.09 D 273 0
38 10.99 0.4 D 232 0
39 5.26 19.04 D 259 0
40 3.92 17.67 D 270 0
