# id X Y type ready_time pair_id
1 0.34 12.83 D 395 0
2 3.87 14.44 D 164 0
3 4.44 4.7 DL 0 2
4 11.09 8.68 D 318 0
5 1.85 17.07 D 73 0
6 17.53 13.5 D 263 0
7 11.21 19.43 D 581 0
8 4.64 9.79 D 507 0
9 2.48 9.8 D 486 0
10 19.37 16.46 D 285 0
11 1.76 2.11 D 321 0
12 4.67 6.14 P 0 3
13 17.62 0.18 D 218 0
14 7.83 15.39 D 151 0
15 12.57 15.83 D 5 0
16 5.85 2.04 P 0 4
17 3.21 13.39 D 557 0
18 7.43 19.32 D 366 0
19 18.86 18.54 D 362 0
20 7.82 15.54 D 314 0
21 19.91 15.42 D 576 0
22 4.36 6.16 DL 0 4
23 14.5 12.72 D 525 0
24 8.15 5.38 D 171 0
25 14.66 6.77 D 93 0
26 10.56 4.06 P 0 1
27 1.87 7.81 DL 0 1
28 1.77 1.79 P 0 2
29 5.74 3.94 D 261 0
30 13.31 2.33 D 254 0
31 19.58 16.79 D 69 0
32 6.22 3.72 D 31 0
33 1.58 12.6 D 440 0
34 12.3 16.88 D 233 0
35 1.52 13.05 D 575 0
36 17.22 10.09 D 35 0
37 9.5 1.09 D 51 0
38 10.99 0.4 DL 0 3
39 5.26 19.04 D 48 0
40 3.92 17.67 D 580 0
