# id X Y type ready_time pair_id
1 12.44 11.2 D 925 0
2 5.12 3.95 D 331 0
3 10.51 8.45 D 267 0
4 11.76 7.94 D 494 0
5 14.19 3.48 D 218 0
6 5.87 9.94 D 22 0
7 5.92 3.0 DL 0 7
8 18.4 12.48 D 181 0
9 2.06 1.05 D 772 0
10 6.5 8.02 D 216 0
11 7.17 12.33 D 724 0
12 7.34 8.52 D 96 0
13 4.18 0.53 DL 0 6
14 6.07 13.5 D 396 0
15 4.14 19.98 P 0 4
16 7.15 7.04 D 653 0
17 13.89 3.18 D 809 0
18 3.06 10.81 D 5 0
19 0.53 11.35 D 40 0
20 15.23 18.5 D 703 0
21 17.3 1.19 D 888 0
22 18.21 14.62 D 637 0
23 7.14 6.46 D 571 0
24 10.04 0.25 D 527 0
25 17.51 10.35 D 650 0
26 19.22 7.28 D 306 0
27 2.73 11.61 D 525 0
28 1.96 3.34 D 794 0
29 18.6 5.43 D 266 0
30 1.93 10.06 D 547 0
31 8.23 8.89 DL 0 1
32 19.55 18.91 D 383 0
33 17.62 19.7 D 224 0
34 7.24 10.9 D 796 0
35 4.87 7.24 P 0 6
36 13.36 9.09 P 0 2
37 17.86 14.83 D 553 0
38 18.39 16.08 D 551 0
39 11.99 3.99 D 745 0
40 4.0 12.69 D 517 0
41 1.4 12.45 DL 0 3
42 8.01 18.57 P 0 1
43 5.33 10.64 D 188 0
44 6.7 0.54 P 0 5
45 4.46 3.91 D 792 0
46 9.28 0.5 D 611 0
47 1.32 1.77 P 0 3
48 9.08 0.77 D 554 0
49 3.41 19.28 P 0 7
50 10.83 12.4 D 116 0
51 18.18 10.85 D 589 0
52 4.18 18.89 D 6 0
53 4.86 2.14 D 836 0
54 19.69 16.77 D 239 0
55 9.62 1.79 DL 0 8
56 5.74 2.96 D 794 0
57 18.07 1.45 D 637 0
58 1.86 8.53 D 612 0
59 11.58 10.14 D 300 0
60 17.64 8.77 D 904 0
61 12.6 16.66 D 917 0
62 14.8 9.99 DL 0 5
63 8.04 12.6 D 647 0
64 14.4 5.22 D 686 0
65 9.78 17.66 D 102 0
66 11.5 2.85 P 0 8
67 6.32 8.85 DL 0 2
68 14.79 4.85 DL 0 4
69 0.91 5.67 D 615 0
70 0.37 4.85 D 301 0
71 17.78 4.41 D 399 0
72 15.46 9.74 D 324 0
73 10.53 6.52 D 423 0
74 10.57 3.65 D 145 0
75 4.46 8.37 D 10 0
