# id X Y type ready_time pair_id
1 10.54 12.14 D 14 0
2 16.28 2.35 D 53 0
3 2.74 8.7 D 400 0
4 11.31 6.35 D 321 0
5 11.66 10.4 D 410 0
6 7.77 4.62 D 171 0
7 11.69 15.55 DL 0 3
8 3.87 0.57 DL 0 1
9 17.68 16.28 D 32 0
10 18.87 5.57 D 79 0
11 14.57 11.11 P 0 9
12 0.17 4.81 P 0 3
13 19.8 9.09 DL 0 2
14 8.98 14.05 D 215 0
15 18.45 6.77 D 145 0
16 12.6 2.72 D 304 0
17 10.94 17.82 D 66 0
18 1.32 1.0 D 76 0
19 18.52 5.58 D 42 0
20 13.63 10.83 D 188 0
21 2.66 8.9 D 324 0
22 14.66 4.64 D 372 0
23 10.88 2.92 D 99 0
24 9.71 18.91 D 199 0
25 4.15 18.19 D 115 0
26 7.24 14.76 D 130 0
27 8.35 13.85 D 0 0
28 13.83 2.59 P 0 10
29 6.23 3.49 D 104 0
30 7.37 13.7 D 285 0
31 4.85 6.16 DL 0 5
32 14.09 8.33 D 11 0
33 18.75 18.96 D 367 0
34 10.26 16.51 D 376 0
35 19.01 2.75 D 187 0
36 19.8 15.76 D 375 0
37 14.44 17.75 P 0 8
38 5.36 18.07 DL 0 10
39 12.9 2.29 D 62 0
40 12.49 7.54 D 85 0
41 17.57 14.17 D 102 0
42 3.82 19.45 D 174 0
43 6.35 12.04 D 305 0
44 13.44 1.82 D 143 0
45 0.44 1.73 D 269 0
46 0.46 11.4 D 252 0
47 12.76 11.42 P 0 1
48 4.94 7.26 D 221 0
49 16.13 8.39 P 0 5
50 9.71 17.32 DL 0 4
51 6.94 10.49 D 381 0
52 6.97 5.87 D 393 0
53 0.45 15.32 P 0 7
54 19.91 3.36 D 233 0
55 0.89 11.87 D 376 0
56 16.57 13.6 D 314 0
57 1.55 10.52 D 30 0
58 15.57 8.32 DL 0 6
59 7.91 10.13 D 47 0
60 1.55 13.84 D 57 0
61 0.21 13.63 D 369 0
62 1.89 10.76 P 0 6
63 1.15 7.34 D 62 0
64 5.7 3.82 D 347 0
65 9.05 13.24 DL 0 8
66 11.08 16.04 D 357 0
67 16.87 8.71 D 49 0
68 7.34 19.18 D 198 0
69 3.98 3.06 D 243 0
70 14.96 10.74 P 0 4
71 18.51 7.12 D 83 0
72 18.27 6.48 D 17 0
73 5.94 8.2 D 332 0
74 13.1 17.25 D 387 0
75 1.95 10.34 D 304 0
76 14.87 19.04 D 367 0
77 16.19 18.05 D 357 0
78 11.32 5.78 D 314 0
79 7.87 9.73 D 171 0
80 18.63 16.03 D 39 0
81 13.37 6.87 D 102 0
82 9.54 6.74 D 140 0
83 11.86 14.41 DL 0 7
84 7.69 9.83 D 340 0
85 5.55 8.61 D 26 0
86 3.87 10.73 D 209 0
87 7.91 19.53 D 391 0
88 6.63 11.93 D 125 0
89 15.42 17.17 D 392 0
90 12.1 9.02 P 0 2
91 6.11 2.61 D 261 0
92 6.37 12.26 D 178 0
93 1.84 8.48 D 49 0
94 17.14 11.82 D 194 0
95 10.11 6.71 DL 0 9
96 11.04 12.14 D 126 0
97 5.99 5.73 D 359 0
98 7.89 7.1 D 190 0
99 5.22 14.24 D 2 0
100 13.9 15.88 D 96 0
