# id X Y type ready_time pair_id
1 19.09 7.21 D 3 0
2 0.12 1.96 D 125 0
3 3.83 7.63 D 149 0
4 7.6 3.44 D 15 0
5 3.82 0.6 P 0 5
6 0.41 16.45 D 38 0
7 0.85 1.85 D 68 0
8 5.88 6.27 D 102 0
9 17.4 13.18 P 0 3
10 6.72 2.88 D 26 0
11 14.43 0.42 DL 0 6
12 0.81 8.14 D 80 0
13 10.6 15.48 D 141 0
14 11.5 10.43 P 0 8
15 5.17 5.36 D 89 0
16 5.51 6.26 P 0 1
17 10.57 4.07 D 46 0
18 9.48 3.81 D 80 0
19 9.68 7.02 D 137 0
20 5.47 0.08 D 155 0
21 7.21 1.47 D 124 0
22 10.83 0.15 DL 0 7
23 5.51 11.8 D 73 0
24 8.37 4.96 D 119 0
25 0.5 13.7 D 87 0
26 9.32 12.01 DL 0 1
27 5.39 17.36 DL 0 8
28 2.96 12.7 D 128 0
29 6.92 16.78 D 69 0
30 14.94 9.2 P 0 4
31 1.61 9.39 P 0 6
32 18.95 14.09 D 109 0
33 8.2 8.38 D 50 0
34 5.36 16.98 D 21 0
35 6.17 18.59 D 78 0
36 4.96 3.34 D 175 0
37 10.5 6.13 D 179 0
38 15.73 13.19 D 57 0
39 17.38 1.82 D 29 0
40 6.35 9.79 D 31 0
41 7.41 18.8 D 34 0
42 11.36 11.86 D 88 0
43 8.68 16.15 D 76 0
44 9.95 6.65 D 143 0
45 4.77 1.67 D 20 0
46 12.52 5.94 D 70 0
47 0.38 19.7 DL 0 2
48 7.69 12.05 D 27 0
49 10.69 12.56 DL 0 5
50 6.02 6.74 D 11 0
51 19.92 18.08 D 32 0
52 15.98 2.49 D 171 0
53 18.81 9.64 D 146 0
54 2.98 2.52 D 116 0
55 1.52 0.24 P 0 2
56 12.83 3.57 D 115 0
57 18.16 17.49 D 186 0
58 7.07 4.01 P 0 7
59 0.73 12.55 D 110 0
60 19.79 8.34 D 93 0
61 7.67 12.75 D 15 0
62 2.96 9.27 D 163 0
63 4.75 5.05 D 151 0
64 0.38 18.11 DL 0 3
65 18.72 5.55 D 139 0
66 19.19 5.57 D 165 0
67 4.18 8.51 D 134 0
68 12.29 6.03 D 51 0
69 13.71 18.22 D 163 0
70 5.04 10.82 D 14 0
71 16.81 6.25 D 103 0
72 15.08 8.27 D 10 0
73 14.01 7.51 D 182 0
74 5.81 2.1 DL 0 4
75 19.24 9.61 D 37 0
