# id X Y type ready_time pair_id
1 3.67 4.53 D 920 0
2 12.83 1.79 D 413 0
3 1.02 2.74 D 290 0
4 11.8 14.62 D 134 0
5 7.38 19.39 D 891 0
6 19.06 10.66 P 0 7
7 2.57 18.34 D 226 0
8 18.87 4.24 D 807 0
9 15.44 6.28 P 0 4
10 1.02 10.27 D 694 0
11 10.01 2.9 D 770 0
12 4.23 8.01 DL 0 9
13 9.23 8.78 D 615 0
14 6.66 10.88 D 561 0
15 19.73 16.46 D 332 0
16 7.26 14.73 D 138 0
17 5.86 14.29 P 0 5
18 16.81 4.21 D 437 0
19 11.1 7.68 D 994 0
20 8.16 4.37 P 0 3
21 1.67 7.75 D 844 0
22 1.26 13.09 D 459 0
23 7.87 13.62 D 598 0
24 0.74 18.66 D 979 0
25 6.71 1.06 D 768 0
26 1.16 16.72 P 0 6
27 1.57 7.94 D 107 0
28 8.07 10.46 D 884 0
29 13.46 14.64 D 281 0
30 12.19 9.26 D 526 0
31 2.51 16.21 D 573 0
32 17.94 12.09 D 289 0
33 7.82 12.51 D 330 0
34 7.89 14.09 P 0 1
35 9.23 2.2 D 815 0
36 0.25 7.57 D 761 0
37 15.82 17.04 D 131 0
38 7.73 1.61 DL 0 5
39 11.88 14.06 D 84 0
40 13.1 18.97 D 134 0
41 4.04 14.89 D 923 0
42 19.24 2.86 D 859 0
43 10.48 4.01 D 818 0
44 9.59 1.87 D 548 0
45 17.02 10.33 D 805 0
46 8.77 16.84 DL 0 2
47 13.63 0.67 D 373 0
48 2.38 10.01 D 318 0
49 19.92 7.36 DL 0 7
50 0.24 13.81 D 909 0
51 8.32 17.54 DL 0 8
52 7.75 14.26 P 0 9
53 19.52 6.87 D 1045 0
54 6.39 2.4 D 682 0
55 16.71 6.69 D 334 0
56 16.39 5.94 D 740 0
57 1.86 10.28 D 529 0
58 1.95 12.94 DL 0 1
59 0.47 11.38 D 42 0
60 2.61 19.58 D 1051 0
61 9.68 5.88 D 593 0
62 13.2 14.68 D 531 0
63 18.32 16.49 D 390 0
64 9.08 15.25 D 214 0
65 7.85 19.24 D 154 0
66 3.43 9.41 D 783 0
67 7.67 0.53 D 572 0
68 9.08 5.39 D 232 0
69 10.06 14.08 P 0 10
70 18.57 9.15 D 124 0
71 5.87 18.09 D 882 0
72 12.98 16.44 D 432 0
73 4.85 14.76 D 592 0
74 2.68 10.37 DL 0 6
75 11.9 6.6 D 336 0
76 11.26 0.11 D 445 0
77 4.33 6.98 DL 0 4
78 17.62 2.46 D 719 0
79 14.1 16.13 D 454 0
80 10.71 14.59 DL 0 10
81 3.69 17.69 D 821 0
82 6.3 12.84 D 994 0
83 14.78 6.18 D 548 0
84 5.9 0.63 D 686 0
85 4.7 0.89 D 744 0
86 4.14 16.52 D 545 0
87 7.23 18.16 D 252 0
88 12.91 2.55 D 867 0
89 1.55 0.33 D 361 0
90 8.0 2.45 D 726 0
91 6.03 17.49 D 1064 0
92 17.15 9.45 D 74 0
93 11.95 5.66 D 8 0
94 17.2 14.45 P 0 8
95 16.2 4.1 D 499 0
96 12.39 16.43 D 566 0
97 2.05 3.26 D 435 0
98 5.95 9.17 DL 0 3
99 12.0 15.15 P 0 2
100 12.73 11.16 D 587 0
