# id X Y type ready_time pair_id
1 9.74 11.36 D 46 0
2 6.2 9.39 DL 0 3
3 4.67 16.48 D 59 0
4 8.17 13.13 D 72 0
5 14.65 13.2 D 110 0
6 3.7 17.25 D 137 0
7 0.47 7.48 D 127 0
8 13.07 1.76 DL 0 8
9 4.15 14.18 D 158 0
10 6.17 15.08 D 119 0
11 14.77 9.57 DL 0 1
12 7.75 19.98 D 80 0
13 14.95 0.43 D 9 0
14 15.35 11.26 D 146 0
15 3.93 3.46 DL 0 7
16 15.73 10.39 D 185 0
17 6.71 11.98 DL 0 6
18 9.21 8.21 D 47 0
19 17.35 0.27 D 94 0
20 10.61 13.2 P 0 2
21 9.83 0.24 D 18 0
22 10.7 9.75 D 53 0
23 19.7 0.12 D 169 0
24 12.5 18.85 D 82 0
25 15.98 19.94 D 37 0
26 3.35 1.48 D 51 0
27 4.33 15.27 D 76 0
28 5.18 14.36 D 59 0
29 9.6 6.85 P 0 5
30 3.2 16.88 D 4 0
31 18.74 11.54 D 46 0
32 6.35 18.51 D 42 0
33 3.68 17.69 D 40 0
34 1.47 6.59 D 65 0
35 7.58 6.94 DL 0 5
36 7.68 5.92 D 55 0
37 7.78 13.39 D 176 0
38 17.48 13.58 D 124 0
39 4.08 11.23 D 59 0
40 6.62 5.12 D 25 0
41 1.74 12.19 D 11 0
42 6.18 1.59 P 0 1
43 5.56 15.36 D 46 0
44 17.09 0.63 D 151 0
45 13.15 3.82 DL 0 4
46 9.9 9.67 D 56 0
47 13.69 4.49 D 108 0
48 10.8 14.22 P 0 4
49 1.79 1.14 D 153 0
50 8.54 10.16 D 119 0
51 5.15 13.55 D 116 0
52 6.33 5.35 D 155 0
53 19.34 10.52 P 0 6
54 7.94 12.86 D 98 0
55 3.62 9.01 D 113 0
56 7.73 15.92 D 5 0
57 17.37 7.27 D 56 0
58 10.6 2.86 D 153 0
59 8.46 5.89 P 0 3
60 19.84 9.36 D 68 0
61 2.05 7.58 DL 0 2
62 18.41 4.71 D 180 0
63 1.13 13.63 P 0 7
64 12.04 19.2 D 28 0
65 18.6 13.15 D 16 0
66 1.77 10.34 D 88 0
67 14.77 9.8 D 121 0
68 7.5 7.1 D 11 0
69 13.77 9.85 D 54 0
70 14.48 13.55 D 64 0
71 17.87 5.38 D 90 0
72 19.97 15.6 D 116 0
73 9.52 6.87 P 0 8
74 19.03 18.42 D 125 0
75 7.55 10.55 D 51 0
